id,observed_on,quality_grade,scientific_name,common_name,latitude,longitude,positional_accuracy,geoprivacy,captive,user,uri
118888992,2022-05-26,research,Crotaphytus collaris,Eastern Collared Lizard,34.7429675664,-98.5923495766,11.0,,False,ghostburglar,https://www.inaturalist.org/observations/118888992
120417117,2022-05-28,research,Crotaphytus collaris,Eastern Collared Lizard,34.7529413994,-98.6625025835,1462.0,,False,kdeal,https://www.inaturalist.org/observations/120417117
329398696,2022-05-28,research,Crotaphytus collaris,Eastern Collared Lizard,36.6045300025,-97.4844666667,20.0,,False,lauren_montalbano,https://www.inaturalist.org/observations/329398696
119956667,2022-05-28,research,Crotaphytus collaris,Eastern Collared Lizard,36.3671263555,-98.5790535974,372.0,,False,mimsa,https://www.inaturalist.org/observations/119956667
119319453,2022-05-29,research,Crotaphytus collaris,Eastern Collared Lizard,35.9603761484,-96.3168129282,655.0,,False,amypardo83,https://www.inaturalist.org/observations/119319453
225770587,2022-05-29,research,Crotaphytus collaris,Eastern Collared Lizard,34.7039781188,-98.6826095729,8.0,,False,holylander,https://www.inaturalist.org/observations/225770587
225772983,2022-05-29,research,Crotaphytus collaris,Eastern Collared Lizard,34.7085607806,-98.6813795279,7.0,,False,holylander,https://www.inaturalist.org/observations/225772983
119253680,2022-05-29,research,Crotaphytus collaris,Eastern Collared Lizard,36.0507756579,-95.9679977982,25.0,,False,stanrice,https://www.inaturalist.org/observations/119253680
119537777,2022-05-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.7328466,-98.7131984,184.0,,False,gonebirdin,https://www.inaturalist.org/observations/119537777
124961886,2022-05-30,research,Crotaphytus collaris,Eastern Collared Lizard,36.6618716667,-96.1089778333,3.0,,False,rangerconner,https://www.inaturalist.org/observations/124961886
120069583,2022-06-02,research,Crotaphytus collaris,Eastern Collared Lizard,35.2179054462,-97.2214344551,148.0,,False,nsgilmore,https://www.inaturalist.org/observations/120069583
120097630,2022-06-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.7214049722,-98.6922359722,,,False,jerrymorgan,https://www.inaturalist.org/observations/120097630
120097514,2022-06-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.7231913,-98.6934482,,,False,jerrymorgan,https://www.inaturalist.org/observations/120097514
120283866,2022-06-04,research,Crotaphytus collaris,Eastern Collared Lizard,34.7042320669,-98.6256771629,9.0,,False,nsgilmore,https://www.inaturalist.org/observations/120283866
120439860,2022-06-04,research,Crotaphytus collaris,Eastern Collared Lizard,34.7432543926,-98.5922715727,15.0,,False,nsgilmore,https://www.inaturalist.org/observations/120439860
142579461,2022-06-07,research,Crotaphytus collaris,Eastern Collared Lizard,34.6390016964,-98.6041856835,61.0,obscured,False,rjbaltierra,https://www.inaturalist.org/observations/142579461
121250671,2022-06-09,research,Crotaphytus collaris,Eastern Collared Lizard,34.7328500986,-98.7131985649,184.0,,False,lauren141,https://www.inaturalist.org/observations/121250671
122613232,2022-06-09,research,Crotaphytus collaris,Eastern Collared Lizard,34.7411337462,-98.723978631,488.0,,False,spdavis81,https://www.inaturalist.org/observations/122613232
124305264,2022-06-09,research,Crotaphytus collaris,Eastern Collared Lizard,36.392063252,-96.1459755152,21.0,,False,lmm3629,https://www.inaturalist.org/observations/124305264
134648917,2022-06-09,research,Crotaphytus collaris,Eastern Collared Lizard,34.7989167599,-98.7446793867,,obscured,False,rjbaltierra,https://www.inaturalist.org/observations/134648917
122613247,2022-06-09,research,Crotaphytus collaris,Eastern Collared Lizard,34.73915888,-98.7253519221,488.0,,False,spdavis81,https://www.inaturalist.org/observations/122613247
134650984,2022-06-10,research,Crotaphytus collaris,Eastern Collared Lizard,34.626587576,-98.6048950092,,obscured,False,rjbaltierra,https://www.inaturalist.org/observations/134650984
142580709,2022-06-10,research,Crotaphytus collaris,Eastern Collared Lizard,34.7669559416,-98.7717412472,72.0,obscured,False,rjbaltierra,https://www.inaturalist.org/observations/142580709
121781009,2022-06-13,research,Crotaphytus collaris,Eastern Collared Lizard,34.8165683973,-98.6065395593,7813.0,,False,georgezimmer,https://www.inaturalist.org/observations/121781009
125056286,2022-06-16,research,Crotaphytus collaris,Eastern Collared Lizard,36.943371,-102.98955,100.0,,False,gcwarbler,https://www.inaturalist.org/observations/125056286
301351329,2022-06-16,research,Crotaphytus collaris,Eastern Collared Lizard,34.7436676025,-98.5316848755,,,False,soonercaro,https://www.inaturalist.org/observations/301351329
122184076,2022-06-17,research,Crotaphytus collaris,Eastern Collared Lizard,34.7382252229,-98.5319114516,6.0,,False,jerrika_weaver,https://www.inaturalist.org/observations/122184076
122411908,2022-06-18,research,Crotaphytus collaris,Eastern Collared Lizard,36.730547,-96.18343,13.0,,False,arrowheadspiketail58,https://www.inaturalist.org/observations/122411908
122419714,2022-06-18,research,Crotaphytus collaris,Eastern Collared Lizard,34.7127101513,-98.6400589581,39.0,,False,samuelbrink,https://www.inaturalist.org/observations/122419714
126552752,2022-06-19,research,Crotaphytus collaris,Eastern Collared Lizard,34.8810657126,-99.2832716662,648.0,,False,esthermkey,https://www.inaturalist.org/observations/126552752
123252674,2022-06-22,research,Crotaphytus collaris,Eastern Collared Lizard,34.7014749198,-98.6802241753,40.0,,False,jawsef,https://www.inaturalist.org/observations/123252674
123327626,2022-06-23,research,Crotaphytus collaris,Eastern Collared Lizard,36.6992470833,-99.1485032778,,,False,kjhung,https://www.inaturalist.org/observations/123327626
123327612,2022-06-23,research,Crotaphytus collaris,Eastern Collared Lizard,36.6992660833,-99.1484574722,,,False,kjhung,https://www.inaturalist.org/observations/123327612
123481121,2022-06-25,research,Crotaphytus collaris,Eastern Collared Lizard,34.7478416667,-98.5283283333,21.0,,False,jrich_tx,https://www.inaturalist.org/observations/123481121
126103250,2022-06-25,research,Crotaphytus collaris,Eastern Collared Lizard,34.7443217116,-98.5315272888,84.0,,False,stytch,https://www.inaturalist.org/observations/126103250
123480961,2022-06-25,research,Crotaphytus collaris,Eastern Collared Lizard,34.73235,-98.6007783333,4.0,,False,jrich_tx,https://www.inaturalist.org/observations/123480961
245341403,2022-06-26,research,Crotaphytus collaris,Eastern Collared Lizard,34.7089189827,-98.627777849,488.0,,False,tom_reichner,https://www.inaturalist.org/observations/245341403
285749320,2022-06-26,research,Crotaphytus collaris,Eastern Collared Lizard,34.7129033333,-98.6418833333,4.0,,False,dyer_k,https://www.inaturalist.org/observations/285749320
285749144,2022-06-26,research,Crotaphytus collaris,Eastern Collared Lizard,34.7446966667,-98.53173,4.0,,False,dyer_k,https://www.inaturalist.org/observations/285749144
124332547,2022-06-30,research,Crotaphytus collaris,Eastern Collared Lizard,36.9445110031,-102.970767028,607.0,,False,jacobtennessen,https://www.inaturalist.org/observations/124332547
125231409,2022-07-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.72518143,-98.7063411339,36.0,,False,matthewt6416,https://www.inaturalist.org/observations/125231409
125243425,2022-07-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7431329319,-98.5914921093,53.0,,False,matthewt6416,https://www.inaturalist.org/observations/125243425
125243613,2022-07-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7430295278,-98.592730899,43.0,,False,matthewt6416,https://www.inaturalist.org/observations/125243613
125243974,2022-07-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7428292698,-98.5922922885,36.0,,False,matthewt6416,https://www.inaturalist.org/observations/125243974
125243844,2022-07-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7424966667,-98.591225,65.0,,False,matthewt6416,https://www.inaturalist.org/observations/125243844
124323326,2022-07-01,research,Crotaphytus collaris,Eastern Collared Lizard,35.64959,-97.365605,,,False,yoshieslunchbox,https://www.inaturalist.org/observations/124323326
125367155,2022-07-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.7310192712,-98.7262631247,4.0,,False,kencox,https://www.inaturalist.org/observations/125367155
124469158,2022-07-02,research,Crotaphytus collaris,Eastern Collared Lizard,36.1394795891,-96.3017885023,23.0,,False,carlyclark,https://www.inaturalist.org/observations/124469158
124656558,2022-07-03,research,Crotaphytus collaris,Eastern Collared Lizard,36.9442830649,-102.988678962,278.0,,False,sarah_fleener,https://www.inaturalist.org/observations/124656558
182232850,2022-07-03,research,Crotaphytus collaris,Eastern Collared Lizard,36.3670716667,-98.5788633333,4.0,,False,alexheeb,https://www.inaturalist.org/observations/182232850
124968745,2022-07-05,research,Crotaphytus collaris,Eastern Collared Lizard,35.6632716667,-96.059325,4.0,,False,jeffpennington,https://www.inaturalist.org/observations/124968745
125337562,2022-07-08,research,Crotaphytus collaris,Eastern Collared Lizard,36.6987416667,-96.9261033333,4.0,,False,sullivanbeckers,https://www.inaturalist.org/observations/125337562
125532025,2022-07-09,research,Crotaphytus collaris,Eastern Collared Lizard,34.72326,-98.698856,13.0,,False,arrowheadspiketail58,https://www.inaturalist.org/observations/125532025
125705902,2022-07-10,research,Crotaphytus collaris,Eastern Collared Lizard,34.330032,-95.914474,10.0,,False,ethanhollender,https://www.inaturalist.org/observations/125705902
125705900,2022-07-10,research,Crotaphytus collaris,Eastern Collared Lizard,34.3300365521,-95.9144770283,10.0,,False,ethanhollender,https://www.inaturalist.org/observations/125705900
131223908,2022-07-13,research,Crotaphytus collaris,Eastern Collared Lizard,34.7303583333,-98.7266533333,4.0,,False,allison_athena_autry,https://www.inaturalist.org/observations/131223908
127386168,2022-07-21,research,Crotaphytus collaris,Eastern Collared Lizard,34.7512535643,-98.682063818,17871.0,,False,lmc-,https://www.inaturalist.org/observations/127386168
127385560,2022-07-21,research,Crotaphytus collaris,Eastern Collared Lizard,34.7512535643,-98.682063818,17871.0,,False,lmc-,https://www.inaturalist.org/observations/127385560
127385478,2022-07-21,research,Crotaphytus collaris,Eastern Collared Lizard,34.7512535643,-98.682063818,17814.0,,False,lmc-,https://www.inaturalist.org/observations/127385478
213999023,2022-07-28,research,Crotaphytus collaris,Eastern Collared Lizard,36.3639966667,-98.58007,112.0,,False,sammwbb,https://www.inaturalist.org/observations/213999023
128912568,2022-07-29,research,Crotaphytus collaris,Eastern Collared Lizard,34.7155603377,-98.6450144998,34.0,,False,ethan630,https://www.inaturalist.org/observations/128912568
128816442,2022-07-30,research,Crotaphytus collaris,Eastern Collared Lizard,35.0060587503,-99.9677469218,191.0,obscured,False,georgezimmer,https://www.inaturalist.org/observations/128816442
128871925,2022-07-31,research,Crotaphytus collaris,Eastern Collared Lizard,34.7460765457,-98.5319434235,1056.0,,False,logan_122,https://www.inaturalist.org/observations/128871925
144011064,2022-08-01,research,Crotaphytus collaris,Eastern Collared Lizard,36.3732189218,-96.1500474438,10761.0,,False,william1070,https://www.inaturalist.org/observations/144011064
129269981,2022-08-02,research,Crotaphytus collaris,Eastern Collared Lizard,36.9254611213,-96.0981963447,15.0,,False,davidgjurk,https://www.inaturalist.org/observations/129269981
129636556,2022-08-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.7066211445,-98.732995256,23.0,,False,hpmeau22,https://www.inaturalist.org/observations/129636556
129332525,2022-08-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.7445548026,-98.5314318941,196.0,,False,uslochness,https://www.inaturalist.org/observations/129332525
130028252,2022-08-08,research,Crotaphytus collaris,Eastern Collared Lizard,36.1983333333,-96.0626305,21.0,,False,treyb6789,https://www.inaturalist.org/observations/130028252
143957325,2022-08-13,research,Crotaphytus collaris,Eastern Collared Lizard,36.7313212106,-96.1822614446,191.0,,False,mizell,https://www.inaturalist.org/observations/143957325
130859156,2022-08-14,research,Crotaphytus collaris,Eastern Collared Lizard,34.7490966667,-98.5333116667,8.0,,False,priscillacrawford,https://www.inaturalist.org/observations/130859156
131749627,2022-08-20,research,Crotaphytus collaris,Eastern Collared Lizard,36.9334982713,-102.9937540367,370.0,,False,sarah_fleener,https://www.inaturalist.org/observations/131749627
131687264,2022-08-20,research,Crotaphytus collaris,Eastern Collared Lizard,36.3671279667,-98.5784769058,112.0,,False,wedgewards,https://www.inaturalist.org/observations/131687264
133538024,2022-09-03,research,Crotaphytus collaris,Eastern Collared Lizard,36.3020833333,-96.0392,10205.0,,False,babybologna,https://www.inaturalist.org/observations/133538024
133553928,2022-09-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.7293333333,-98.722345,4.0,,False,jon767,https://www.inaturalist.org/observations/133553928
133662884,2022-09-04,research,Crotaphytus collaris,Eastern Collared Lizard,34.7318216667,-98.72393,118.0,,False,lucasbobay,https://www.inaturalist.org/observations/133662884
133674916,2022-09-04,research,Crotaphytus collaris,Eastern Collared Lizard,34.7320283333,-98.72397,5.0,,False,ajcarlson19,https://www.inaturalist.org/observations/133674916
133898075,2022-09-04,research,Crotaphytus collaris,Eastern Collared Lizard,34.7302700997,-98.7219383997,,,False,gusbarksdale,https://www.inaturalist.org/observations/133898075
133798570,2022-09-05,research,Crotaphytus collaris,Eastern Collared Lizard,36.943881,-102.987127,3274.0,,False,annushka,https://www.inaturalist.org/observations/133798570
133956410,2022-09-05,research,Crotaphytus collaris,Eastern Collared Lizard,34.7443408,-98.5324015,,,False,elytrid,https://www.inaturalist.org/observations/133956410
133846250,2022-09-05,research,Crotaphytus collaris,Eastern Collared Lizard,34.9827918,-97.6702231,20.0,,False,okiejoeski,https://www.inaturalist.org/observations/133846250
134901608,2022-09-10,research,Crotaphytus collaris,Eastern Collared Lizard,36.0280512302,-96.0128987208,198.0,,False,tawneerea,https://www.inaturalist.org/observations/134901608
135023559,2022-09-10,research,Crotaphytus collaris,Eastern Collared Lizard,34.7108629818,-98.6771053762,4.0,,False,paul_coqui,https://www.inaturalist.org/observations/135023559
135023999,2022-09-10,research,Crotaphytus collaris,Eastern Collared Lizard,34.7089784889,-98.6812985724,2.0,,False,paul_coqui,https://www.inaturalist.org/observations/135023999
135048206,2022-09-11,research,Crotaphytus collaris,Eastern Collared Lizard,35.4205957168,-99.4802631829,7813.0,obscured,False,georgezimmer,https://www.inaturalist.org/observations/135048206
135197365,2022-09-15,research,Crotaphytus collaris,Eastern Collared Lizard,35.0805147,-98.0757181,,,False,gusbarksdale,https://www.inaturalist.org/observations/135197365
135413038,2022-09-15,research,Crotaphytus collaris,Eastern Collared Lizard,36.2658895759,-96.2634911393,21.0,obscured,False,lmm3629,https://www.inaturalist.org/observations/135413038
135567760,2022-09-17,research,Crotaphytus collaris,Eastern Collared Lizard,36.3640216667,-98.5799716667,,,False,markg123,https://www.inaturalist.org/observations/135567760
135389832,2022-09-17,casual,Crotaphytus collaris,Eastern Collared Lizard,36.0588914803,-95.967861414,4.0,,False,discover_creation,https://www.inaturalist.org/observations/135389832
135389909,2022-09-17,casual,Crotaphytus collaris,Eastern Collared Lizard,36.0587890266,-95.967859067,8.0,,False,discover_creation,https://www.inaturalist.org/observations/135389909
147003968,2022-09-23,research,Crotaphytus collaris,Eastern Collared Lizard,34.7328466,-98.7131984,31902.0,,False,tjunek,https://www.inaturalist.org/observations/147003968
147586087,2022-09-23,research,Crotaphytus collaris,Eastern Collared Lizard,34.7509605,-98.6820636,17814.0,,False,tjunek,https://www.inaturalist.org/observations/147586087
136523027,2022-09-25,research,Crotaphytus collaris,Eastern Collared Lizard,36.6479855974,-96.1017244398,31.0,,False,markotnes,https://www.inaturalist.org/observations/136523027
137887427,2022-09-25,research,Crotaphytus collaris,Eastern Collared Lizard,36.7522917317,-96.1576578768,29532.0,,False,zantay,https://www.inaturalist.org/observations/137887427
136523026,2022-09-25,research,Crotaphytus collaris,Eastern Collared Lizard,36.6480200755,-96.1034391441,61.0,,False,markotnes,https://www.inaturalist.org/observations/136523026
136792697,2022-09-25,research,Crotaphytus collaris,Eastern Collared Lizard,36.6610725204,-96.1173885736,100.0,,False,zantay,https://www.inaturalist.org/observations/136792697
136510877,2022-09-25,research,Crotaphytus collaris,Eastern Collared Lizard,34.7121833333,-98.6436466667,,,False,yoshieslunchbox,https://www.inaturalist.org/observations/136510877
136544411,2022-09-25,research,Crotaphytus collaris,Eastern Collared Lizard,34.679197,-97.5980663997,,,False,gusbarksdale,https://www.inaturalist.org/observations/136544411
153290627,2022-09-27,research,Crotaphytus collaris,Eastern Collared Lizard,34.7595099464,-98.6433974281,1782.0,,False,mfhessels,https://www.inaturalist.org/observations/153290627
137989590,2022-09-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.7061470928,-98.7331489041,1455.0,,False,wilderhite,https://www.inaturalist.org/observations/137989590
137239301,2022-10-01,research,Crotaphytus collaris,Eastern Collared Lizard,36.6989542,-96.3931074,,,False,facetious76,https://www.inaturalist.org/observations/137239301
137558591,2022-10-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.6166605684,-99.9532367044,16607.0,,False,bugcatchermark,https://www.inaturalist.org/observations/137558591
137600108,2022-10-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.8925633484,-99.3025029143,160.0,,False,andrewdubs1,https://www.inaturalist.org/observations/137600108
217363727,2022-10-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.71272,-98.7326583333,4.0,,False,dylan_a,https://www.inaturalist.org/observations/217363727
139299937,2022-10-03,research,Crotaphytus collaris,Eastern Collared Lizard,36.363095504,-98.5803574696,118.0,,False,lhomeniuk,https://www.inaturalist.org/observations/139299937
176037399,2022-10-08,research,Crotaphytus collaris,Eastern Collared Lizard,36.7355383333,-96.1877666667,25.0,,False,zdufran,https://www.inaturalist.org/observations/176037399
138506923,2022-10-09,research,Crotaphytus collaris,Eastern Collared Lizard,36.7295270959,-96.1809796107,105.0,,False,zdufran,https://www.inaturalist.org/observations/138506923
138215141,2022-10-09,research,Crotaphytus collaris,Eastern Collared Lizard,36.72893,-96.1829216667,12.0,,False,zdufran,https://www.inaturalist.org/observations/138215141
138642006,2022-10-11,research,Crotaphytus collaris,Eastern Collared Lizard,34.7432813281,-98.59019777,61.0,,False,davidgjurk,https://www.inaturalist.org/observations/138642006
138782553,2022-10-12,research,Crotaphytus collaris,Eastern Collared Lizard,36.0761260584,-96.2531129872,193.0,obscured,False,a_l_a_n_a,https://www.inaturalist.org/observations/138782553
291688565,2022-10-14,research,Crotaphytus collaris,Eastern Collared Lizard,34.7367044789,-98.7038923055,430.0,,False,sehrcoolusername,https://www.inaturalist.org/observations/291688565
150492688,2023-02-12,research,Crotaphytus collaris,Eastern Collared Lizard,36.0524670098,-95.9003518907,39.0,,False,miguel1430,https://www.inaturalist.org/observations/150492688
164440539,2023-03-11,research,Crotaphytus collaris,Eastern Collared Lizard,34.7046968054,-98.6911965828,,obscured,False,drew654,https://www.inaturalist.org/observations/164440539
153107861,2023-04-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7117,-98.67907,4.0,,False,tiger_00007,https://www.inaturalist.org/observations/153107861
153268788,2023-04-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.7189558781,-98.7317410686,4.0,,False,shawnalynncentral,https://www.inaturalist.org/observations/153268788
153600125,2023-04-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.7509605,-98.6820636,10027.0,,False,xeric-sw,https://www.inaturalist.org/observations/153600125
153600137,2023-04-02,research,Crotaphytus collaris,Eastern Collared Lizard,34.7509605,-98.6820636,10027.0,,False,xeric-sw,https://www.inaturalist.org/observations/153600137
153600140,2023-04-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.7509605,-98.6820636,10027.0,,False,xeric-sw,https://www.inaturalist.org/observations/153600140
153523210,2023-04-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.70344,-98.6824,,,False,squaylei2000,https://www.inaturalist.org/observations/153523210
153523851,2023-04-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.7294816667,-98.7318866667,,,False,squaylei2000,https://www.inaturalist.org/observations/153523851
153370810,2023-04-03,research,Crotaphytus collaris,Eastern Collared Lizard,34.72973022,-98.73194775,7.0,,False,troutlily57,https://www.inaturalist.org/observations/153370810
154009145,2023-04-08,research,Crotaphytus collaris,Eastern Collared Lizard,34.7065083333,-98.733895,4.0,,False,invertebrained,https://www.inaturalist.org/observations/154009145
154009440,2023-04-08,research,Crotaphytus collaris,Eastern Collared Lizard,34.7055083333,-98.7341783333,7.0,,False,invertebrained,https://www.inaturalist.org/observations/154009440
154010142,2023-04-08,research,Crotaphytus collaris,Eastern Collared Lizard,34.7042916667,-98.7360916667,5.0,,False,invertebrained,https://www.inaturalist.org/observations/154010142
154003732,2023-04-08,research,Crotaphytus collaris,Eastern Collared Lizard,36.74068154,-97.02963488,15.0,,False,nicholus,https://www.inaturalist.org/observations/154003732
154048472,2023-04-08,research,Crotaphytus collaris,Eastern Collared Lizard,36.7532083328,-96.3755133856,47277.0,obscured,False,georgezimmer,https://www.inaturalist.org/observations/154048472
154134832,2023-04-09,research,Crotaphytus collaris,Eastern Collared Lizard,36.4149365013,-96.0587569767,,obscured,False,teriyaki12,https://www.inaturalist.org/observations/154134832
154180440,2023-04-09,research,Crotaphytus collaris,Eastern Collared Lizard,35.2664950897,-97.428210564,187.0,,False,lauran5,https://www.inaturalist.org/observations/154180440
233284522,2023-04-10,research,Crotaphytus collaris,Eastern Collared Lizard,34.6448941963,-98.6155652692,2.0,obscured,False,mattbuckingham,https://www.inaturalist.org/observations/233284522
154516102,2023-04-11,research,Crotaphytus collaris,Eastern Collared Lizard,34.7132434019,-98.6443274841,113.0,,False,theronblunck,https://www.inaturalist.org/observations/154516102
155137949,2023-04-12,research,Crotaphytus collaris,Eastern Collared Lizard,34.7444992063,-98.5318695009,186.0,,False,reneedk27,https://www.inaturalist.org/observations/155137949
155220527,2023-04-15,research,Crotaphytus collaris,Eastern Collared Lizard,34.7007260754,-98.7346200874,23.0,,False,harry_cooper,https://www.inaturalist.org/observations/155220527
155219770,2023-04-15,research,Crotaphytus collaris,Eastern Collared Lizard,34.7073430522,-98.7322268263,3.0,,False,harry_cooper,https://www.inaturalist.org/observations/155219770
156177211,2023-04-15,research,Crotaphytus collaris,Eastern Collared Lizard,36.366825,-98.5780116667,30.0,,False,mitchelldean,https://www.inaturalist.org/observations/156177211
294300827,2023-04-15,research,Crotaphytus collaris,Eastern Collared Lizard,34.6874666667,-98.6442033333,4.0,,False,erininjones,https://www.inaturalist.org/observations/294300827
155657066,2023-04-16,research,Crotaphytus collaris,Eastern Collared Lizard,34.7300619,-98.7221317,,,False,terciopelo,https://www.inaturalist.org/observations/155657066
329509653,2023-04-16,research,Crotaphytus collaris,Eastern Collared Lizard,34.7102966667,-98.6416166667,4.0,,False,kylenpaige20,https://www.inaturalist.org/observations/329509653
164128415,2023-04-17,research,Crotaphytus collaris,Eastern Collared Lizard,34.7438656492,-98.6897513301,5928.0,,False,outdoors,https://www.inaturalist.org/observations/164128415
155419453,2023-04-17,research,Crotaphytus collaris,Eastern Collared Lizard,34.7325974319,-98.7131985649,31902.0,,False,coast_companion,https://www.inaturalist.org/observations/155419453
178450902,2023-04-17,research,Crotaphytus collaris,Eastern Collared Lizard,34.7124565064,-98.6426443132,15.0,,False,kwat,https://www.inaturalist.org/observations/178450902
155659200,2023-04-19,research,Crotaphytus collaris,Eastern Collared Lizard,36.32005,-96.11135,4.0,,False,bmbourassa,https://www.inaturalist.org/observations/155659200
155659249,2023-04-19,research,Crotaphytus collaris,Eastern Collared Lizard,36.3200416667,-96.1113583333,3.0,,False,bmbourassa,https://www.inaturalist.org/observations/155659249
155659329,2023-04-19,research,Crotaphytus collaris,Eastern Collared Lizard,36.319675,-96.1117166667,4.0,,False,bmbourassa,https://www.inaturalist.org/observations/155659329
156406859,2023-04-20,research,Crotaphytus collaris,Eastern Collared Lizard,36.1900333333,-96.093575,35.0,,False,laurebordelon,https://www.inaturalist.org/observations/156406859
156331026,2023-04-20,research,Crotaphytus collaris,Eastern Collared Lizard,34.7493211342,-98.6954149863,3677.0,,False,rasbirder,https://www.inaturalist.org/observations/156331026
156331027,2023-04-20,research,Crotaphytus collaris,Eastern Collared Lizard,34.7438674662,-98.6963655345,5122.0,,False,rasbirder,https://www.inaturalist.org/observations/156331027
156331028,2023-04-20,research,Crotaphytus collaris,Eastern Collared Lizard,34.7566552111,-98.6995348593,3740.0,,False,rasbirder,https://www.inaturalist.org/observations/156331028
156331043,2023-04-20,research,Crotaphytus collaris,Eastern Collared Lizard,34.7425506389,-98.6878618857,3419.0,,False,rasbirder,https://www.inaturalist.org/observations/156331043
247958855,2023-04-20,research,Crotaphytus collaris,Eastern Collared Lizard,34.7114473829,-98.6459880027,8990.0,,False,djhorton,https://www.inaturalist.org/observations/247958855
156331051,2023-04-20,research,Crotaphytus collaris,Eastern Collared Lizard,34.7404827411,-98.682635934,4682.0,,False,rasbirder,https://www.inaturalist.org/observations/156331051
156331009,2023-04-21,research,Crotaphytus collaris,Eastern Collared Lizard,34.7549609393,-98.7050298246,7443.0,,False,rasbirder,https://www.inaturalist.org/observations/156331009
156331012,2023-04-21,research,Crotaphytus collaris,Eastern Collared Lizard,34.7696279947,-98.6981620188,3739.0,,False,rasbirder,https://www.inaturalist.org/observations/156331012
195889616,2023-04-21,research,Crotaphytus collaris,Eastern Collared Lizard,34.5359526943,-97.786988157,,obscured,False,jackchleb,https://www.inaturalist.org/observations/195889616
195889597,2023-04-21,research,Crotaphytus collaris,Eastern Collared Lizard,34.9145211353,-97.6247674186,,obscured,False,jackchleb,https://www.inaturalist.org/observations/195889597
155973052,2023-04-21,research,Crotaphytus collaris,Eastern Collared Lizard,34.71445,-98.7312866667,6.0,,False,bret7,https://www.inaturalist.org/observations/155973052
156339954,2023-04-23,research,Crotaphytus collaris,Eastern Collared Lizard,34.729675,-98.73185,4.0,,False,bugcatchermark,https://www.inaturalist.org/observations/156339954
156339726,2023-04-23,research,Crotaphytus collaris,Eastern Collared Lizard,34.7119966667,-98.679695,4.0,,False,bugcatchermark,https://www.inaturalist.org/observations/156339726
157823581,2023-04-29,research,Crotaphytus collaris,Eastern Collared Lizard,34.7105469722,-98.6816699722,,,False,mjthorn01,https://www.inaturalist.org/observations/157823581
161443459,2023-04-30,research,Crotaphytus collaris,Eastern Collared Lizard,34.7328333333,-98.606565,,,False,yoshieslunchbox,https://www.inaturalist.org/observations/161443459
159259622,2023-05-01,research,Crotaphytus collaris,Eastern Collared Lizard,36.3636805955,-98.5803145847,118.0,,False,zdufran,https://www.inaturalist.org/observations/159259622
159259636,2023-05-01,research,Crotaphytus collaris,Eastern Collared Lizard,36.3636805955,-98.5803145847,118.0,,False,zdufran,https://www.inaturalist.org/observations/159259636
159329124,2023-05-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7130608056,-98.6417654783,539.0,,False,chase430,https://www.inaturalist.org/observations/159329124
159328488,2023-05-01,research,Crotaphytus collaris,Eastern Collared Lizard,34.7425003228,-98.5919591743,106.0,,False,chase430,https://www.inaturalist.org/observations/159328488
159883606,2023-05-04,research,Crotaphytus collaris,Eastern Collared Lizard,36.2001383333,-97.8718116667,5.0,,False,neilbalchan,https://www.inaturalist.org/observations/159883606
244533738,2023-05-06,research,Crotaphytus collaris,Eastern Collared Lizard,34.7324930034,-98.600778468,26.0,,False,jkv100,https://www.inaturalist.org/observations/244533738
160573566,2023-05-06,research,Crotaphytus collaris,Eastern Collared Lizard,34.7348333333,-98.52043,4.0,,False,zebraweeds,https://www.inaturalist.org/observations/160573566
161501049,2023-05-06,research,Crotaphytus collaris,Eastern Collared Lizard,34.7348366667,-98.5204866667,7.0,,False,sgraue,https://www.inaturalist.org/observations/161501049
160192492,2023-05-06,research,Crotaphytus collaris,Eastern Collared Lizard,34.7129111111,-98.6403555556,,,False,mchogan,https://www.inaturalist.org/observations/160192492
162121789,2023-05-06,research,Crotaphytus collaris,Eastern Collared Lizard,34.6990742997,-98.6735711,,,False,gusbarksdale,https://www.inaturalist.org/observations/162121789
